text,label,label_name
why did you charge me extra when i withdrew cash?,10,cash_withdrawal_charge
"i see in the app some cash was withdrawn, but it's not mine.",11,cash_withdrawal_not_recognised
i need urgent help. i realize i sent my payment to the wrong account number. i made a typo. please cancel the transfer immediately. i cannot do anything from the app.,4,cancel_transfer
i was unaware of the additional charge that was added onto my previous payment. a notification of extra charges would be appreciated in the future.,7,card_payment_fee_charged
my transfer failed to a beneficiary,3,beneficiary_not_allowed
why am i still not able to see the money i deposited a week ago? this is urgent!!,2,balance_not_updated_after_cheque_or_cash_deposit
can i stop a transaction?,4,cancel_transfer
why would there be an extra charge on my app?,15,extra_charge_on_statement
why am i not allowed to add a certain beneficiary?,3,beneficiary_not_allowed
"i have a cash withdrawal that says it's pending, why?",17,pending_cash_withdrawal
the machine didn't work earlier when i went to get money out and now my account says transaction in progress.why?,17,pending_cash_withdrawal
the top-up i ordered didn't process.,23,top_up_failed
i have have multiple charges for one transaction.,25,transaction_charged_twice
i am reluctant to use atms international because i don't get an accurate exchange rate,29,wrong_exchange_rate_for_cash_withdrawal
my cash deposit hasn't posted to my account.,2,balance_not_updated_after_cheque_or_cash_deposit
the transfer on my account is not showing up.,1,balance_not_updated_after_bank_transfer
i just sent money but the person i sent it to doesn't see it. what happened?,27,transfer_not_received_by_recipient
how can i dispute a direct debit transaction?,14,direct_debit_payment_not_recognised
why can't i topup my account?,23,top_up_failed
i didn't make the direct debit payment on my account.,14,direct_debit_payment_not_recognised
in my account i noticed my atm withdrawal is still pending,17,pending_cash_withdrawal
why was there an additional fee on the payment i just made? i don't usually have additional fees applied to my payments.,7,card_payment_fee_charged
how do i turn on my new card?,0,activate_my_card
"i went to look at my top-up and it was canceled, can you tell me why this happend?",24,top_up_reverted
my cash withdrawal was declined. why?,13,declined_cash_withdrawal
"there is an extra $1 charge on my statement, why is that?",15,extra_charge_on_statement
i made a purchase earlier today but it is still listed as pending- when will it go through?,16,pending_card_payment
is there a reason to why i was charged twice for a transaction?,25,transaction_charged_twice
my cash balance less than what i thought,28,wrong_amount_of_cash_received
will a beneficiary not accept a transfer?,3,beneficiary_not_allowed
my refund is not showing.,20,Refund_not_showing_up
the app is showing a payment i never made.,8,card_payment_not_recognised
help me access the card i already got so i can information from it.,6,card_linking
can i add a card back to the app?,6,card_linking
how soon will my balance be updated to reflect my transfer?,1,balance_not_updated_after_bank_transfer
my app shows a money withdrawal that i did not do.,11,cash_withdrawal_not_recognised
i would like to reactivate my card that i previously reported lost. i located the card this morning.,6,card_linking
my statement contains an unknown payment,8,card_payment_not_recognised
anytime i've made an atm withdrawal before it has always been free. i now say that i have been charged for my most recent atm withdrawal. what's going on here?,10,cash_withdrawal_charge
how can i get my money back for a payment i didnt make,14,direct_debit_payment_not_recognised
i think i deserve a refunded on a certain item.,21,request_refund
weird direct debit payment,14,direct_debit_payment_not_recognised
how long will my transfer be pending for?,19,pending_transfer
i see a direct debit transaction in the app that is not mine,14,direct_debit_payment_not_recognised
how long does a top-up take to go through?,18,pending_top_up
i didn't receive the correct exchange rate when i got cash.,29,wrong_exchange_rate_for_cash_withdrawal
"hello, i see that i have been charged an extra $1 on my app. could you please provide me with a reason for this charge?",15,extra_charge_on_statement
i thought transfers were free. why was i charged to transfer?,26,transfer_fee_charged
i still have not received an answer as to why i was charged $1.00 in a transaction?,15,extra_charge_on_statement
why is the payment showing as pending from things i bought this morning?,16,pending_card_payment
why was i charged for getting cash?,10,cash_withdrawal_charge
can i track my card while it is in the process of delivery?,5,card_arrival
where did the money transfer go?,27,transfer_not_received_by_recipient
why would my card payment be reverted?,22,reverted_card_payment?
"hello, i have tried using crypto top up but it is not working. i had some money in my account but i'm not sure what happened",24,top_up_reverted
how come i got charged extra for withdrawing cash?,10,cash_withdrawal_charge
explain why my top up would be reverted.,24,top_up_reverted
i have been charged twice this week for a couple of things on my card. can you please check this out for me and return the double charged items back?,25,transaction_charged_twice
why isnt my cash withdrawal showing,17,pending_cash_withdrawal
i got an unexpected charge on my transfers. how can i correct this?,26,transfer_fee_charged
i topped up but it isn't in my account,18,pending_top_up
why can't i get cash from the atm?,13,declined_cash_withdrawal
why i'm i being charged an extra pound,15,extra_charge_on_statement
what happens if my card payment is cancelled?,22,reverted_card_payment?
